SNR,UncodedBer,Capacity,ShannonCapacity
6.1,0.00215590282758948,0.977797152526193,2.34306744201283
6.11,0.00213369053156331,0.977993994611276,2.34573525347511
6.12,0.00211166074631641,0.978189549516531,2.34840427367653
6.13,0.00208981244575612,0.97838382158126,2.35107450092907
6.14,0.00206814460549132,0.978576815160318,2.35374593354511
6.15,0.00204665620285971,0.97876853462391,2.35641856983735
6.16,0.00202534621695638,0.978958984357376,2.35909240811883
6.17,0.00200421362866088,0.979148168760989,2.36176744670298
6.18,0.00198325742066485,0.979336092249744,2.3644436839036
6.19,0.00196247657749926,0.979522759253147,2.36712111803486
6.2,0.00194187008556168,0.979708174215005,2.36979974741132
6.21,0.00192143693314306,0.979892341593214,2.37247957034794
6.22,0.00190117611045471,0.980075265859552,2.37516058516008
6.23,0.00188108660965491,0.98025695149946,2.37784279016351
6.24,0.00186116742487541,0.980437403011836,2.38052618367441
6.25,0.00184141755224743,0.980616624908817,2.38321076400942
6.26,0.00182183598992869,0.980794621715566,2.38589652948558
6.27,0.00180242173812817,0.98097139797006,2.38858347842038
6.28,0.00178317379913329,0.98114695822287,2.39127160913176
6.29,0.00176409117733412,0.981321307036957,2.39396091993814
6.3,0.00174517287925025,0.981494448987438,2.39665140915838
6.31,0.00172641791355488,0.981666388661389,2.39934307511181
6.32,0.00170782529110092,0.981837130657614,2.40203591611825
6.33,0.00168939402494528,0.982006679586436,2.40472993049801
6.34,0.00167112313037376,0.982175040069479,2.40742511657189
6.35,0.00165301162492582,0.982342216739445,2.41012147266119
6.36,0.00163505852841905,0.982508214239899,2.41281899708774
6.37,0.00161726286297303,0.982673037225051,2.41551768817385
6.38,0.00159962365303357,0.98283669035954,2.4182175442424
6.39,0.00158213992539658,0.982999178318206,2.42091856361676
6.4,0.00156481070923165,0.98316050578588,2.42362074462086
6.41,0.00154763503610555,0.983320677457158,2.42632408557918
6.42,0.0015306119400057,0.983479698036182,2.42902858481676
6.43,0.00151374045736274,0.983637572236425,2.43173424065917
6.44,0.00149701962707405,0.983794304780461,2.43444105143258
6.45,0.00148044849052609,0.983949900399753,2.43714901546373
6.46,0.00146402609161689,0.984104363834427,2.43985813107993
6.47,0.00144775147677834,0.984257699833054,2.4425683966091
6.48,0.00143162369499872,0.984409913152425,2.44527981037974
6.49,0.00141564179784415,0.984561008557331,2.44799237072095
6.5,0.00139980483948021,0.984710990820348,2.45070607596247
6.51,0.00138411187669407,0.984859864721601,2.45342092443464
6.52,0.00136856196891511,0.985007635048559,2.45613691446841
6.53,0.00135315417823645,0.985154306595798,2.4588540443954
6.54,0.00133788756943576,0.98529988416479,2.46157231254784
6.55,0.00132276120999575,0.985444372563677,2.46429171725861
6.56,0.00130777417012506,0.985587776607047,2.46701225686127
6.57,0.00129292552277804,0.985730101115717,2.46973392969
6.58,0.00127821434367537,0.985871350916504,2.47245673407967
6.59,0.00126363971132337,0.986011530842013,2.47518066836583
6.6,0.00124920070703405,0.986150645730405,2.4779057308847
6.61,0.00123489641494434,0.986288700425181,2.48063191997319
6.62,0.00122072592203537,0.986425699774961,2.48335923396891
6.63,0.00120668831815152,0.986561648633257,2.48608767121016
6.64,0.0011927826960193,0.986696551858256,2.48881723003596
6.65,0.00117900815126559,0.986830414312599,2.49154790878604
6.66,0.00116536378243626,0.986963240863158,2.49427970580085
6.67,0.00115184869101459,0.987095036380811,2.49701261942157
6.68,0.00113846198143852,0.987225805740231,2.49974664799011
6.69,0.00112520276111883,0.987355553819658,2.50248178984914
6.7,0.00111207014045667,0.987484285500679,2.50521804334205
6.71,0.00109906323286069,0.987612005668008,2.507955406813
6.72,0.00108618115476378,0.987738719209272,2.51069387860691
6.73,0.00107342302564051,0.987864431014782,2.51343345706947
6.74,0.00106078796802345,0.987989145977321,2.51617414054714
